9655	1	a	Way better than global offensive, no over priced skins, no kids teamkilling you for no reason, no ranked\esport (so less Toxicity than GO). too bad it's abandonated,like source.
9657	1	a	13 yrs this game dominated online games
9659	1	a	Sometimes when people see other people's discussions about thing that they dont spend much time on, they believe this opinion wont be good 9 times out of 10. As for me, i've been playing this game for 10 years and only in 2015 i got it in steam. If i could count the hours i had played, i would have been about 8-9k hours. So, i think every person that likes shooters started to play this game in the beginning. Recommend it for everyone
9661	1	a	Nice and best fps game ever have played 6 years and still love to play it :)
9663	1	a	6/10
9665	1	a	It's fun LOL.
9667	1	a	this is pretty much the entire game FIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLEFIRE IN THE HOLE you get the point
9669	1	a	Let me just say one thing: Who likes to play Counter-Strike 1.6 just play! As the saying goes, Spomenite childhood !! The game is excellent, but other versions of Counter-Strike is also awesome:) The very rare I go because I play Counter-Strike: Source, and other games .I advise everyone to play. If you have not played in Counter-Strike 1.6 - That you have not had a childhood = ((
9671	1	a	Go CSGO, I own cs 1.6, go is better the css, and 1.6, cs 1.6 can help alot understanding the 2 other main valve games, css, csgo.
9673	1	a	This game still bawls
9675	1	a	The time spent on this game &lt;33
9677	1	a	if there was a game that would let you shoot ♥♥♥ out of you disfunkcional p3nis anyway 3/3 would suck
9679	1	a	! recommend th!$ game it's re@ly c{}{}l
9681	1	a	Classic ;-)
9683	1	a	The best games in the world :D
9685	1	a	!
9687	1	a	 http://GameTracker.BG 
9689	1	a	Nothing to say about this... simply amazing &lt;3!
9691	1	a	:)
9693	1	a	It's a classic. No more words.
9695	1	a	cool this game :D and in VIP AND ADMIN!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
9697	1	a	.
9699	1	a	The fundamentals of Counter Strike can be viewed here through her origins. It is recommended for nostalgia, not immersive gameplay or graphics. A toaster can run counter strike.
9701	1	a	Historical. Mystical. Magical. Amazing. Old school sh*t !! (y)   WrAp3r,
9703	1	a	Was a fun game, until 1.3 came around. It was fun until people stared to camp the bomb sites, before that it was braveheart with guns. When that stopped so did the fun.
9705	1	a	#1 online action gaem,
9707	1	a	.
9709	1	a	Best game I have ever played. Will be hard to compete. RIP
9711	1	a	Why are you reading reviews?
9713	1	a	10/10 would throw grenade again
9715	1	a	11/10 would buy it again
9717	1	a	You could work a bit at sound, to hear steps higher than guns :D
9719	1	a	.
9721	1	a	N1CE Game =)
9723	1	a	Better than Source.
9725	1	a	The classic FPS that started it all, now available on Linux! :D :)
9727	1	a	Classic game !
9729	1	a	The Best!
9731	1	a	.
9733	1	a	chuck norris approves
9735	1	a	I am very pleased and satisfied. Maybe someone will help me. I took the demo but I could not see where it is stored.
9737	1	a	Better Graphics than CS:GO, would recommend.
9739	1	a	The best real FPS ever made!
9741	1	a	Great
9743	1	a	Good game, and thanks to OpenGL can run on a toaster.
9745	1	a	:)
9747	1	a	great game
9749	1	a	Just awesome!!!
9751	1	a	Nice game!!!!
9753	1	a	Really cool games always been cool love it 10/10
9755	1	a	The legend game that have existed for 10++ years 
9757	1	a	my rank is getting rested every time i open cs any solution ? 
9759	1	a	nice game ever
9761	1	a	I don't even have this game, but it's fun to watch.  11/10 - would recommend again.
9763	1	a	:)))
9765	1	a	this is the best game ive everplay'd .. sice i was 6 year's old :D
9767	1	a	Way better than CS:GO
9769	1	a	this is a very good game and is worth more that the price it is frecuantly at updating it would reck the expeirience completly
9771	1	a	Epic game, everything started there
9773	1	a	This game is brilliant. You should try it it came out ages ago with alright graphics but it is still an awesome game it is definitly worth it.
